region,week_start_date,year,pct_change_baseline,pct_change_wow,week_biggest_change_mobility,weekly_avg_new_cases,population,weekly_new_cases_per_100k,sah_start_date,sah_end_date,governor_party,sah_day_of_week,mobility_lockdown_lag_wk,lockdown_bool,month,log_cases
Pennsylvania,2020-08-05,2020,-22.285714285714285,1.2380952380952408,2020-03-18,762.1,13002700,5.861090388919225,2020-04-01,2020-06-04,democrat,4,2,FALSE,August 2020,1.7683356594738586
Pennsylvania,2020-08-12,2020,-23,-0.7142857142857153,2020-03-18,769.3,13002700,5.916463503733839,2020-04-01,2020-06-04,democrat,4,2,FALSE,August 2020,1.7777388892666754
Pennsylvania,2020-08-19,2020,-22.285714285714285,0.7142857142857153,2020-03-18,648.9,13002700,4.990501972667215,2020-04-01,2020-06-04,democrat,4,2,FALSE,August 2020,1.6075365004289095
Pennsylvania,2020-08-26,2020,-22.142857142857142,0.14285714285714235,2020-03-18,696.7,13002700,5.358117929353135,2020-04-01,2020-06-04,democrat,4,2,FALSE,August 2020,1.6786127808378601
Pennsylvania,2021-01-13,2021,-32.80952380952381,-2.666666666666668,2020-03-18,6252.4,13002700,48.08539764818076,2020-04-01,2020-06-04,democrat,4,2,FALSE,January 2021,3.8729785478231027
Pennsylvania,2021-01-20,2021,-33.333333333333336,-0.5238095238095255,2020-03-18,5063,13002700,38.93806670922193,2020-04-01,2020-06-04,democrat,4,2,FALSE,January 2021,3.6619723507716957
Pennsylvania,2021-01-27,2021,-39.57142857142857,-6.238095238095234,2020-03-18,5365.7,13002700,41.26604474455305,2020-04-01,2020-06-04,democrat,4,2,FALSE,January 2021,3.7200400006583125
Pennsylvania,2021-04-07,2021,-19.38095238095238,4,2020-03-18,4654.9,13002700,35.79948779868796,2020-04-01,2020-06-04,democrat,4,2,FALSE,April 2021,3.577933586005085
Pennsylvania,2021-04-14,2021,-19.38095238095238,0,2020-03-18,4598.9,13002700,35.36880801679651,2020-04-01,2020-06-04,democrat,4,2,FALSE,April 2021,3.565830302247949
Pennsylvania,2021-04-21,2021,-19.238095238095237,0.14285714285714235,2020-03-18,3709.7,13002700,28.530228337191506,2020-04-01,2020-06-04,democrat,4,2,FALSE,April 2021,3.350964168600024
Pennsylvania,2021-04-28,2021,-17.857142857142858,1.3809523809523796,2020-03-18,3170.6,13002700,24.384166365447175,2020-04-01,2020-06-04,democrat,4,2,FALSE,April 2021,3.193934002210914
Rhode Island,2020-04-04,2020,-51.714285714285715,-1.095238095238095,2020-03-14,145.1,1097379,13.22241449854608,2020-03-28,2020-05-08,democrat,7,2,TRUE,April 2020,2.581913457576424
Rhode Island,2020-04-11,2020,-52.476190476190474,-0.7619047619047592,2020-03-14,350,1097379,31.89417694342611,2020-03-28,2020-05-08,democrat,7,2,TRUE,April 2020,3.462423452169741
Rhode Island,2020-04-18,2020,-51.333333333333336,1.1428571428571388,2020-03-14,360.3,1097379,32.83277700776122,2020-03-28,2020-05-08,democrat,7,2,TRUE,April 2020,3.4914273154403292
Rhode Island,2020-04-25,2020,-48.095238095238095,3.238095238095241,2020-03-14,323.3,1097379,29.461106873741887,2020-03-28,2020-05-08,democrat,7,2,TRUE,April 2020,3.383070982417669
Rhode Island,2020-08-01,2020,-21.666666666666668,-0.9523809523809526,2020-03-14,102.3,1097379,9.32221228946426,2020-03-28,2020-05-08,democrat,7,2,FALSE,August 2020,2.2323999706438626
Rhode Island,2020-08-08,2020,-23.61904761904762,-1.9523809523809526,2020-03-14,85.3,1097379,7.773066552212135,2020-03-28,2020-05-08,democrat,7,2,FALSE,August 2020,2.0506647521839154
Rhode Island,2020-08-15,2020,-23.38095238095238,0.2380952380952408,2020-03-14,98.1,1097379,8.939482166143145,2020-03-28,2020-05-08,democrat,7,2,FALSE,August 2020,2.190477664257599
Rhode Island,2020-08-22,2020,-22.142857142857142,1.2380952380952372,2020-03-14,94.4,1097379,8.602315152741214,2020-03-28,2020-05-08,democrat,7,2,FALSE,August 2020,2.152031370837737
Rhode Island,2020-08-29,2020,-22.523809523809526,-0.38095238095238315,2020-03-14,80,1097379,7.290097587068825,2020-03-28,2020-05-08,democrat,7,2,FALSE,August 2020,1.9865169323601635
Rhode Island,2021-01-09,2021,-32.95238095238095,1.952380952380956,2020-03-14,975.6,1097379,88.90274007430433,2020-03-28,2020-05-08,democrat,7,2,FALSE,January 2021,4.487542964028047
Rhode Island,2021-01-16,2021,-36.38095238095238,-3.4285714285714306,2020-03-14,756,1097379,68.8914221978004,2020-03-28,2020-05-08,democrat,7,2,FALSE,January 2021,4.2325316738658145
Rhode Island,2021-01-23,2021,-36.857142857142854,-0.4761904761904745,2020-03-14,671.9,1097379,61.227707109394295,2020-03-28,2020-05-08,democrat,7,2,FALSE,January 2021,4.114599817612386
Rhode Island,2021-01-30,2021,-37.76190476190476,-0.9047619047619051,2020-03-14,493.3,1097379,44.952564246263144,2020-03-28,2020-05-08,democrat,7,2,FALSE,January 2021,3.8056078059259746
Rhode Island,2021-04-03,2021,-23.952380952380953,-0.571428571428573,2020-03-14,406,1097379,36.997245254374285,2020-03-28,2020-05-08,democrat,7,2,FALSE,April 2021,3.6108434572880146
Rhode Island,2021-04-10,2021,-24.19047619047619,-0.23809523809523725,2020-03-14,436,1097379,39.731031849525095,2020-03-28,2020-05-08,democrat,7,2,FALSE,April 2021,3.6821325410353163
Rhode Island,2021-04-17,2021,-21.904761904761905,2.2857142857142847,2020-03-14,310.7,1097379,28.31291650377855,2020-03-28,2020-05-08,democrat,7,2,FALSE,April 2021,3.3433181140852835
Rhode Island,2021-04-24,2021,-21.428571428571427,0.47619047619047805,2020-03-14,266,1097379,24.239574477003842,2020-03-28,2020-05-08,democrat,7,2,FALSE,April 2021,3.1879866064679807
South Carolina,2020-04-07,2020,-41.42857142857143,-6.142857142857146,2020-03-17,165.6,5118425,3.2353702554985175,2020-04-07,2020-05-04,republican,3,3,TRUE,April 2020,1.1741433744170695
South Carolina,2020-04-14,2020,-33.523809523809526,7.904761904761905,2020-03-17,150.7,5118425,2.9442650815436386,2020-04-07,2020-05-04,republican,3,3,TRUE,April 2020,1.07985923809836
South Carolina,2020-04-21,2020,-30.666666666666668,2.8571428571428577,2020-03-17,195.7,5118425,3.8234417814073662,2020-04-07,2020-05-04,republican,3,3,TRUE,April 2020,1.3411510068679406
South Carolina,2020-04-28,2020,-24.904761904761905,5.761904761904763,2020-03-17,163.4,5118425,3.19238828350518,2020-04-07,2020-05-04,republican,3,3,TRUE,April 2020,1.1607693148918128
South Carolina,2020-08-04,2020,-11.380952380952381,-0.0952380952380949,2020-03-17,1172.6,5118425,22.909391072449043,2020-04-07,2020-05-04,republican,3,3,FALSE,August 2020,3.131546916996025
South Carolina,2020-08-11,2020,-11.857142857142858,-0.4761904761904763,2020-03-17,827.7,5118425,16.170990099493498,2020-04-07,2020-05-04,republican,3,3,FALSE,August 2020,2.78321890235726
South Carolina,2020-08-18,2020,-13.047619047619047,-1.1904761904761898,2020-03-17,799.7,5118425,15.62394681957829,2020-04-07,2020-05-04,republican,3,3,FALSE,August 2020,2.7488047898037546
South Carolina,2020-08-25,2020,-12.523809523809524,0.5238095238095237,2020-03-17,920.1,5118425,17.976232923213683,2020-04-07,2020-05-04,republican,3,3,FALSE,August 2020,2.889050492254226
South Carolina,2021-01-12,2021,-20.285714285714285,-1.7142857142857117,2020-03-17,4830,5118425,94.36496578537343,2020-04-07,2020-05-04,republican,3,3,FALSE,January 2021,4.547169879112529
South Carolina,2021-01-19,2021,-19.333333333333332,0.9523809523809526,2020-03-17,4279,5118425,83.599935527042,2020-04-07,2020-05-04,republican,3,3,FALSE,January 2021,4.426042748882727
South Carolina,2021-01-26,2021,-18.428571428571427,0.9047619047619051,2020-03-17,3499.9,5118425,68.37845626340133,2020-04-07,2020-05-04,republican,3,3,FALSE,January 2021,4.225057808106673
South Carolina,2021-04-06,2021,1.2857142857142858,2.3333333333333335,2020-03-17,994,5118425,19.420036436989896,2020-04-07,2020-05-04,republican,3,3,FALSE,April 2021,2.9663053391224845
South Carolina,2021-04-13,2021,-0.5238095238095238,-1.8095238095238098,2020-03-17,943.6,5118425,18.43535853314252,2020-04-07,2020-05-04,republican,3,3,FALSE,April 2021,2.91427047999943
South Carolina,2021-04-20,2021,-1.9523809523809523,-1.4285714285714284,2020-03-17,783.3,5118425,15.303535755627951,2020-04-07,2020-05-04,republican,3,3,FALSE,April 2021,2.7280838968391032
South Carolina,2021-04-27,2021,0.42857142857142855,2.380952380952381,2020-03-17,754.1,5118425,14.733047763716378,2020-04-07,2020-05-04,republican,3,3,FALSE,April 2021,2.6900931176745115
Tennessee,2020-04-07,2020,-40.666666666666664,-3.6190476190476133,2020-03-17,245.4,6910840,3.5509431559694624,2020-03-31,2020-04-30,republican,3,2,TRUE,April 2020,1.2672132459391205
Tennessee,2020-04-14,2020,-33.23809523809524,7.4285714285714235,2020-03-17,250.7,6910840,3.627634267324956,2020-03-31,2020-04-30,republican,3,2,TRUE,April 2020,1.2885807188265572
Tennessee,2020-04-21,2020,-32.38095238095238,0.8571428571428612,2020-03-17,371.9,6910840,5.381400813793982,2020-03-31,2020-04-30,republican,3,2,TRUE,April 2020,1.682948714593334
Tennessee,2020-04-28,2020,-24.904761904761905,7.4761904761904745,2020-03-17,504.1,6910840,7.2943375913781825,2020-03-31,2020-04-30,republican,3,2,TRUE,April 2020,1.9870983747508948
Tennessee,2020-08-04,2020,-13.333333333333334,-0.19047619047619158,2020-03-17,1732.7,6910840,25.072205404842247,2020-03-31,2020-04-30,republican,3,2,FALSE,August 2020,3.221759878179111
Tennessee,2020-08-11,2020,-14.619047619047619,-1.2857142857142847,2020-03-17,1580.7,6910840,22.87276221125073,2020-03-31,2020-04-30,republican,3,2,FALSE,August 2020,3.1299467795456595
Tennessee,2020-08-18,2020,-14.952380952380953,-0.3333333333333339,2020-03-17,1416.7,6910840,20.49967876553357,2020-03-31,2020-04-30,republican,3,2,FALSE,August 2020,3.020409216047615
Tennessee,2020-08-25,2020,-16.047619047619047,-1.095238095238095,2020-03-17,1525.1,6910840,22.06822904306857,2020-03-31,2020-04-30,republican,3,2,FALSE,August 2020,3.094138974324448
Tennessee,2021-01-12,2021,-21.761904761904763,-0.38095238095238315,2020-03-17,4119.3,6910840,59.60635754843116,2020-03-31,2020-04-30,republican,3,2,FALSE,January 2021,4.087762238658126
Tennessee,2021-01-19,2021,-21.952380952380953,-0.1904761904761898,2020-03-17,3293.3,6910840,47.654120193782525,2020-03-31,2020-04-30,republican,3,2,FALSE,January 2021,3.8639690942274014
Tennessee,2021-01-26,2021,-21.238095238095237,0.7142857142857153,2020-03-17,2702.3,6910840,39.10233777659445,2020-03-31,2020-04-30,republican,3,2,FALSE,January 2021,3.666182254886711
Tennessee,2021-04-06,2021,-4.619047619047619,3.428571428571429,2020-03-17,1164.4,6910840,16.84889246459186,2020-03-31,2020-04-30,republican,3,2,FALSE,April 2021,2.8242849255337776
Tennessee,2021-04-13,2021,-6.809523809523809,-2.1904761904761907,2020-03-17,1514.3,6910840,21.91195281615549,2020-03-31,2020-04-30,republican,3,2,FALSE,April 2021,3.0870322786249194
Tennessee,2021-04-20,2021,-7.333333333333333,-0.5238095238095237,2020-03-17,1093.4,6910840,15.821520972848454,2020-03-31,2020-04-30,republican,3,2,FALSE,April 2021,2.7613711001232084
Tennessee,2021-04-27,2021,-5.714285714285714,1.6190476190476186,2020-03-17,886.3,6910840,12.824779621580008,2020-03-31,2020-04-30,republican,3,2,FALSE,April 2021,2.551379207406662
Texas,2020-04-02,2020,-44.666666666666664,-3.19047619047619,2020-03-19,571.9,29145505,1.9622236773732347,2020-04-02,2020-04-30,republican,5,2,TRUE,April 2020,0.6740783594225083
Texas,2020-04-09,2020,-44.285714285714285,0.3809523809523796,2020-03-19,617.3,29145505,2.117993838157891,2020-04-02,2020-04-30,republican,5,2,TRUE,April 2020,0.750469337901088
Texas,2020-04-16,2020,-40.333333333333336,3.952380952380949,2020-03-19,605.3,29145505,2.076821108435074,2020-04-02,2020-04-30,republican,5,2,TRUE,April 2020,0.7308384113988793
Texas,2020-04-23,2020,-37.42857142857143,2.904761904761905,2020-03-19,863,29145505,2.961005479232561,2020-04-02,2020-04-30,republican,5,2,TRUE,April 2020,1.0855288995846657
Texas,2020-04-30,2020,-32.476190476190474,4.952380952380956,2020-03-19,944.4,29145505,3.2402938291856667,2020-04-02,2020-04-30,republican,5,2,TRUE,April 2020,1.1756640137125955
Texas,2020-08-06,2020,-25.142857142857142,0.04761904761904745,2020-03-19,11244.1,29145505,38.579190856360185,2020-04-02,2020-04-30,republican,5,2,FALSE,August 2020,3.652713034120272
Texas,2020-08-13,2020,-25.571428571428573,-0.4285714285714306,2020-03-19,8456.9,29145505,29.01613816607398,2020-04-02,2020-04-30,republican,5,2,FALSE,August 2020,3.367852163689487
Texas,2020-08-20,2020,-25.095238095238095,0.47619047619047805,2020-03-19,4700.4,29145505,16.127358232427262,2020-04-02,2020-04-30,republican,5,2,FALSE,August 2020,2.7805170989610235
Texas,2020-08-27,2020,-25.095238095238095,0,2020-03-19,4453.7,29145505,15.280915530542359,2020-04-02,2020-04-30,republican,5,2,FALSE,August 2020,2.726604698863739
Texas,2021-01-07,2021,-28.238095238095237,1.0396825396825413,2020-03-19,22030.1,29145505,75.58661275555184,2020-04-02,2020-04-30,republican,5,2,FALSE,January 2021,4.325279187551963
Texas,2021-01-14,2021,-26.952380952380953,1.2857142857142847,2020-03-19,20701.3,29145505,71.02741915091194,2020-04-02,2020-04-30,republican,5,2,FALSE,January 2021,4.263065987715106
Texas,2021-01-21,2021,-26.61904761904762,0.33333333333333215,2020-03-19,18064.1,29145505,61.97902558216095,2020-04-02,2020-04-30,republican,5,2,FALSE,January 2021,4.126796030747812
Texas,2021-01-28,2021,-24.095238095238095,2.5238095238095255,2020-03-19,20054,29145505,68.80649348844702,2020-04-02,2020-04-30,republican,5,2,FALSE,January 2021,4.231298122585108
Texas,2021-04-01,2021,-17.142857142857142,-2.761904761904761,2020-03-19,3070.4,29145505,10.534729111744676,2020-04-02,2020-04-30,republican,5,2,FALSE,April 2021,2.3546773337546734
Texas,2021-04-08,2021,-14.80952380952381,2.333333333333332,2020-03-19,3632.9,29145505,12.464700817501704,2020-04-02,2020-04-30,republican,5,2,FALSE,April 2021,2.5229007148825557
Texas,2021-04-15,2021,-15.619047619047619,-0.8095238095238084,2020-03-19,3349.7,29145505,11.493024396043232,2020-04-02,2020-04-30,republican,5,2,FALSE,April 2021,2.441740277071503
Texas,2021-04-22,2021,-15.095238095238095,0.5238095238095237,2020-03-19,3209.1,29145505,11.01061724612423,2020-04-02,2020-04-30,republican,5,2,FALSE,April 2021,2.3988600114814327
Texas,2021-04-29,2021,-15.19047619047619,-0.0952380952380949,2020-03-19,2868.3,29145505,9.84131172199624,2020-04-02,2020-04-30,republican,5,2,FALSE,April 2021,2.2865890072607478
Vermont,2020-04-07,2020,-56.476190476190474,-3.4285714285714235,2020-03-17,29.3,643077,4.556219550691441,2020-03-24,2020-05-15,republican,3,1,TRUE,April 2020,1.5164932337766848
Vermont,2020-04-14,2020,-51.095238095238095,5.38095238095238,2020-03-17,9.7,643077,1.5083730253142313,2020-03-24,2020-05-15,republican,3,1,TRUE,April 2020,0.41103160326300014
Vermont,2020-04-21,2020,-49.38095238095238,1.7142857142857153,2020-03-17,5.6,643077,0.8708132929649172,2020-03-24,2020-05-15,republican,3,1,TRUE,April 2020,-0.1383276845052333
Vermont,2020-04-28,2020,-44.333333333333336,5.047619047619044,2020-03-17,6.7,643077,1.0418659040830258,2020-03-24,2020-05-15,republican,3,1,TRUE,April 2020,0.04101324415058344
Vermont,2020-08-04,2020,-19.761904761904763,-0.7142857142857153,2020-03-17,5,643077,0.777511868718676,2020-03-24,2020-05-15,republican,3,1,FALSE,August 2020,-0.2516563698122366
Vermont,2020-08-11,2020,-17.4,2.361904761904764,2020-03-17,9.3,643077,1.4461720758167373,2020-03-24,2020-05-15,republican,3,1,FALSE,August 2020,0.3689201179128733
Vermont,2020-08-18,2020,-17.5,-0.10000000000000142,2020-03-17,5.6,643077,0.8708132929649172,2020-03-24,2020-05-15,republican,3,1,FALSE,August 2020,-0.1383276845052333
Vermont,2020-08-25,2020,-16.714285714285715,0.7857142857142847,2020-03-17,8.3,643077,1.2906697020730022,2020-03-24,2020-05-15,republican,3,1,FALSE,August 2020,0.25516123255621537
Vermont,2021-01-12,2021,-35.19047619047619,-4.904761904761905,2020-03-17,163.1,643077,25.362437157603207,2020-03-24,2020-05-15,republican,3,1,FALSE,January 2021,3.233269227380631
Vermont,2021-01-19,2021,-35.42857142857143,-0.2380952380952408,2020-03-17,135,643077,20.992820455404253,2020-03-24,2020-05-15,republican,3,1,FALSE,January 2021,3.0441804961920926
Vermont,2021-01-26,2021,-35.04761904761905,0.3809523809523796,2020-03-17,131.1,643077,20.386361197803684,2020-03-24,2020-05-15,republican,3,1,FALSE,January 2021,3.014866108523317
Vermont,2021-04-06,2021,-25.095238095238095,3.2380952380952372,2020-03-17,146.3,643077,22.749997278708463,2020-03-24,2020-05-15,republican,3,1,FALSE,April 2021,3.124565025779742
Vermont,2021-04-13,2021,-28.047619047619047,-2.9523809523809526,2020-03-17,117.3,643077,18.24042844014014,2020-03-24,2020-05-15,republican,3,1,FALSE,April 2021,2.903640473413093
Vermont,2021-04-20,2021,-28.904761904761905,-0.8571428571428577,2020-03-17,72.1,643077,11.211721146923308,2020-03-24,2020-05-15,republican,3,1,FALSE,April 2021,2.4169597620445664
Vermont,2021-04-27,2021,-24.904761904761905,4,2020-03-17,77.3,643077,12.02033349039073,2020-03-24,2020-05-15,republican,3,1,FALSE,April 2021,2.4865996733470395
Virginia,2020-04-06,2020,-47.333333333333336,-2.238095238095241,2020-03-16,376.3,8631393,4.359667089657487,2020-03-30,2020-05-29,republican,2,2,TRUE,April 2020,1.4723956988625617
Virginia,2020-04-13,2020,-44.80952380952381,2.5238095238095255,2020-03-16,466.9,8631393,5.4093238484216855,2020-03-30,2020-05-29,republican,2,2,TRUE,April 2020,1.6881241032400613
Virginia,2020-04-20,2020,-43.857142857142854,0.9523809523809561,2020-03-16,632.6,8631393,7.329060326647159,2020-03-30,2020-05-29,republican,2,2,TRUE,April 2020,1.9918473121347187
Virginia,2020-04-27,2020,-40.23809523809524,3.6190476190476133,2020-03-16,814.6,8631393,9.437642336526677,2020-03-30,2020-05-29,republican,2,2,TRUE,April 2020,2.244706196477482
Virginia,2020-08-03,2020,-25.61904761904762,-0.6666666666666679,2020-03-16,1186.3,8631393,13.74401559516523,2020-03-30,2020-05-29,republican,2,2,FALSE,August 2020,2.620603499930228
Virginia,2020-08-10,2020,-26.142857142857142,-0.523809523809522,2020-03-16,943,8631393,10.925235358881237,2020-03-30,2020-05-29,republican,2,2,FALSE,August 2020,2.3910752838966274
Virginia,2020-08-17,2020,-24.761904761904763,1.3809523809523796,2020-03-16,896.1,8631393,10.381869994796899,2020-03-30,2020-05-29,republican,2,2,FALSE,August 2020,2.340061015153344
Virginia,2020-08-24,2020,-24.904761904761905,-0.14285714285714235,2020-03-16,969.6,8631393,11.233412729555935,2020-03-30,2020-05-29,republican,2,2,FALSE,August 2020,2.41889261657822
Virginia,2020-08-31,2020,-24.38095238095238,0.5238095238095255,2020-03-16,1025.6,8631393,11.88220719413425,2020-03-30,2020-05-29,republican,2,2,FALSE,August 2020,2.4750420874295758
Virginia,2021-01-11,2021,-31.904761904761905,-1.3809523809523796,2020-03-16,5778.4,8631393,66.94632025213079,2020-03-30,2020-05-29,republican,2,2,FALSE,January 2021,4.203891107999807
Virginia,2021-01-18,2021,-33.19047619047619,-1.2857142857142847,2020-03-16,4734.6,8631393,54.853254857008594,2020-03-30,2020-05-29,republican,2,2,FALSE,January 2021,4.004661526018214
Virginia,2021-01-25,2021,-35.476190476190474,-2.2857142857142847,2020-03-16,4618.9,8631393,53.51279915072804,2020-03-30,2020-05-29,republican,2,2,FALSE,January 2021,3.979920861751688
Virginia,2021-04-05,2021,-18.857142857142858,2.0476190476190474,2020-03-16,1486.3,8631393,17.219700226834764,2020-03-30,2020-05-29,republican,2,2,FALSE,April 2021,2.8460540904180194
Virginia,2021-04-12,2021,-19.476190476190474,-0.6190476190476168,2020-03-16,1511.6,8631393,17.512816297438896,2020-03-30,2020-05-29,republican,2,2,FALSE,April 2021,2.8629329727385042
Virginia,2021-04-19,2021,-20.428571428571427,-0.9523809523809526,2020-03-16,1153.9,8631393,13.368641654944922,2020-03-30,2020-05-29,republican,2,2,FALSE,April 2021,2.592911789463792
Virginia,2021-04-26,2021,-17.761904761904763,2.6666666666666643,2020-03-16,1014.9,8631393,11.758241108938035,2020-03-30,2020-05-29,republican,2,2,FALSE,April 2021,2.4645543657179427
Washington,2020-04-07,2020,-50.285714285714285,0.9523809523809561,2020-03-17,332,7705281,4.308733192209343,2020-03-24,2020-05-31,democrat,3,1,TRUE,April 2020,1.4606439379905825
Washington,2020-04-14,2020,-46.42857142857143,3.857142857142854,2020-03-17,211.3,7705281,2.742275070824802,2020-03-24,2020-05-31,democrat,3,1,TRUE,April 2020,1.008787893696105
Washington,2020-04-21,2020,-46.57142857142857,-0.1428571428571388,2020-03-17,224.6,7705281,2.91488396075367,2020-03-24,2020-05-31,democrat,3,1,TRUE,April 2020,1.069830011378437
Washington,2020-04-28,2020,-42.904761904761905,3.6666666666666643,2020-03-17,253.7,7705281,3.292547020673224,2020-03-24,2020-05-31,democrat,3,1,TRUE,April 2020,1.1916614356793302
Washington,2020-08-04,2020,-26.38095238095238,-0.4761904761904745,2020-03-17,687.6,7705281,8.923749828202242,2020-03-24,2020-05-31,democrat,3,1,FALSE,August 2020,2.1887162425827884
Washington,2020-08-11,2020,-26.666666666666668,-0.28571428571428825,2020-03-17,589.4,7705281,7.6492992273740565,2020-03-24,2020-05-31,democrat,3,1,FALSE,August 2020,2.034614039377688
Washington,2020-08-18,2020,-26.714285714285715,-0.04761904761904745,2020-03-17,539.3,7705281,6.999095814935236,2020-03-24,2020-05-31,democrat,3,1,FALSE,August 2020,1.9457809714172751
Washington,2020-08-25,2020,-26,0.7142857142857153,2020-03-17,477.3,7705281,6.194452869402167,2020-03-24,2020-05-31,democrat,3,1,FALSE,August 2020,1.823654193085945
Washington,2021-01-12,2021,-37.714285714285715,0.0952380952380949,2020-03-17,1893.3,7705281,24.57145949641551,2020-03-24,2020-05-31,democrat,3,1,FALSE,January 2021,3.2015855863323974
Washington,2021-01-19,2021,-38.333333333333336,-0.6190476190476204,2020-03-17,1743.1,7705281,22.622147070301523,2020-03-24,2020-05-31,democrat,3,1,FALSE,January 2021,3.118929385294914
Washington,2021-01-26,2021,-37.95238095238095,0.3809523809523867,2020-03-17,1599.1,7705281,20.753298938740844,2020-03-24,2020-05-31,democrat,3,1,FALSE,January 2021,3.0327052190394905
Washington,2021-04-06,2021,-25.19047619047619,0.9047619047619051,2020-03-17,1133.6,7705281,14.711987791230454,2020-03-24,2020-05-31,democrat,3,1,FALSE,April 2021,2.6886626574505645
Washington,2021-04-13,2021,-23.19047619047619,2,2020-03-17,1281.1,7705281,16.62625931487768,2020-03-24,2020-05-31,democrat,3,1,FALSE,April 2021,2.810983331936482
Washington,2021-04-20,2021,-24.80952380952381,-1.6190476190476204,2020-03-17,1499.6,7705281,19.461976792280513,2020-03-24,2020-05-31,democrat,3,1,FALSE,April 2021,2.968462653935851
Washington,2021-04-27,2021,-23.333333333333332,1.476190476190478,2020-03-17,1396.3,7705281,18.12133782012622,2020-03-24,2020-05-31,democrat,3,1,FALSE,April 2021,2.897090129022243
West Virginia,2020-04-07,2020,-39.333333333333336,-3.4285714285714306,2020-03-17,38,1793716,2.118507054628492,2020-03-24,2020-05-04,republican,3,1,TRUE,April 2020,0.7507116210900214
West Virginia,2020-04-14,2020,-32.19047619047619,7.142857142857146,2020-03-17,41.6,1793716,2.3192077229617176,2020-03-24,2020-05-04,republican,3,1,TRUE,April 2020,0.8412256286308533
West Virginia,2020-04-21,2020,-30.285714285714285,1.904761904761905,2020-03-17,23,1793716,1.2822542699067188,2020-03-24,2020-05-04,republican,3,1,TRUE,April 2020,0.24861967729278522
West Virginia,2020-04-28,2020,-22.857142857142858,7.428571428571427,2020-03-17,23,1793716,1.2822542699067188,2020-03-24,2020-05-04,republican,3,1,TRUE,April 2020,0.24861967729278522
West Virginia,2020-08-04,2020,-7.238095238095238,-1.4761904761904763,2020-03-17,111.3,1793716,6.2049956626355565,2020-03-24,2020-05-04,republican,3,1,FALSE,August 2020,1.8253547196451347
West Virginia,2020-08-11,2020,-7.238095238095238,0,2020-03-17,126.3,1793716,7.041248447357329,2020-03-24,2020-05-04,republican,3,1,FALSE,August 2020,1.951785490720081
West Virginia,2020-08-18,2020,-8.65,-1.4119047619047622,2020-03-17,96.3,1793716,5.368742877913784,2020-03-24,2020-05-04,republican,3,1,FALSE,August 2020,1.6805937801677155
West Virginia,2020-08-25,2020,-9.25,-0.5999999999999996,2020-03-17,133.4,1793716,7.43707476545897,2020-03-24,2020-05-04,republican,3,1,FALSE,August 2020,2.006477594845159
West Virginia,2021-01-12,2021,-23.38095238095238,-4.857142857142854,2020-03-17,1075.3,1793716,59.94817462742151,2020-03-24,2020-05-04,republican,3,1,FALSE,January 2021,4.093480432760116
West Virginia,2021-01-19,2021,-22.571428571428573,0.8095238095238066,2020-03-17,861.4,1793716,48.02320991728902,2020-03-24,2020-05-04,republican,3,1,FALSE,January 2021,3.8716844339836456
West Virginia,2021-01-26,2021,-24.38095238095238,-1.8095238095238066,2020-03-17,798,1793716,44.488648147198326,2020-03-24,2020-05-04,republican,3,1,FALSE,January 2021,3.795234058813444
West Virginia,2021-04-06,2021,-0.8095238095238095,3.571428571428572,2020-03-17,389.9,1793716,21.73699738420129,2020-03-24,2020-05-04,republican,3,1,FALSE,April 2021,3.0790157573521872
West Virginia,2021-04-13,2021,-3.5238095238095237,-2.7142857142857144,2020-03-17,383.6,1793716,21.385771214618146,2020-03-24,2020-05-04,republican,3,1,FALSE,April 2021,3.062725804372919
West Virginia,2021-04-20,2021,-4.809523809523809,-1.2857142857142856,2020-03-17,360.6,1793716,20.103516944711426,2020-03-24,2020-05-04,republican,3,1,FALSE,April 2021,3.0008947721328525
West Virginia,2021-04-27,2021,-1.7619047619047619,3.0476190476190474,2020-03-17,362.3,1793716,20.198292260313227,2020-03-24,2020-05-04,republican,3,1,FALSE,April 2021,3.005598059264667
Wisconsin,2020-04-01,2020,-39.714285714285715,4.333333333333336,2020-03-18,166.6,5893718,2.8267385714755946,2020-03-25,2020-05-13,democrat,4,1,TRUE,April 2020,1.0391235988341874
Wisconsin,2020-04-08,2020,-44.476190476190474,-4.761904761904759,2020-03-18,139.6,5893718,2.3686236769387334,2020-03-25,2020-05-13,democrat,4,1,TRUE,April 2020,0.8623090594297171
Wisconsin,2020-04-15,2020,-37.285714285714285,7.19047619047619,2020-03-18,152.9,5893718,2.5942876805439288,2020-03-25,2020-05-13,democrat,4,1,TRUE,April 2020,0.953311982036462
Wisconsin,2020-04-22,2020,-36.333333333333336,0.952380952380949,2020-03-18,237.7,5893718,4.033107793755995,2020-03-25,2020-05-13,democrat,4,1,TRUE,April 2020,1.3945372434675933
Wisconsin,2020-04-29,2020,-30.904761904761905,5.428571428571431,2020-03-18,325.3,5893718,5.519436118253368,2020-03-25,2020-05-13,democrat,4,1,TRUE,April 2020,1.7082757025807511
Wisconsin,2020-08-05,2020,-11.904761904761905,-1.4761904761904763,2020-03-18,818.4,5893718,13.885971469961746,2020-03-25,2020-05-13,democrat,4,1,FALSE,August 2020,2.630879083738862
